type,n_fft,hop_len,win_len,n_mel,n_mfcc,Accuracy,Epoch,Test Loss,Test F1,Max AUC-ROC,Max Confusion Matrix,Train Accuracy,Train Loss,Train F1,Train AUC-ROC,Train Confusion Matrix
mfcc,4096,512,1024,128,13,46.15384615384615,96.0,1.664229154586792,0.4324886714233199,65.85925253106714,"[[20  0  0  0  0  1  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 3  0  5  0  1  0  2  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  1  0 10  0  0  0  0]
 [ 6  0  3  0  6  3  0  0  0]
 [ 4  0  4  0  4  0  4  0  0]
 [ 3  0  0  0  2  0  3  0  0]
 [ 0  0  1  0  1  0  0  0  0]]",44.04432132963989,1.509335309267044,0.4186520732426043,79.79715468715854,"[[66  0  9  0  0  0  1  0  0]
 [ 0  0  1  0  8  0  0  0  0]
 [14  0 19  0 21  2  6  0  0]
 [ 2  0  2  0  5  0  4  0  0]
 [ 5  0  1  0 51  1  0  0  0]
 [15  0  9  0  9  5  3  0  0]
 [ 8  0 13  0 16  2 16  2  0]
 [ 7  0  7  0  8  1 13  2  0]
 [ 0  0  4  0  2  0  1  0  0]]"
mfcc,1024,512,512,128,13,42.85714285714285,112.0,1.7070671319961548,0.337978137837956,65.73144998397781,"[[20  0  1  0  0  0  0  0  0]
 [ 0  0  0  0  3  0  0  0  0]
 [ 3  0  6  0  1  0  1  0  0]
 [ 1  0  0  0  0  0  0  0  0]
 [ 0  0  1  0  9  0  1  0  0]
 [ 9  0  3  0  4  0  2  0  0]
 [ 4  0  5  0  3  0  4  0  0]
 [ 3  0  2  0  2  0  1  0  0]
 [ 0  0  1  0  1  0  0  0  0]]",39.88919667590028,1.699316143989563,0.3182233176508118,74.33034934425862,"[[66  0  7  0  0  0  3  0  0]
 [ 1  0  0  0  6  0  2  0  0]
 [19  0 21  0 16  0  6  0  0]
 [ 3  0  3  0  5  0  2  0  0]
 [ 6  0  2  0 43  0  7  0  0]
 [24  0  6  0  6  0  5  0  0]
 [15  0 10  0 18  0 14  0  0]
 [ 9  0 13  0 11  0  5  0  0]
 [ 1  0  2  0  0  0  4  0  0]]"
mfcc,2048,2048,2048,128,13,46.15384615384615,94.0,1.6619089841842651,0.4767677822220192,68.3651400993345,"[[17  0  1  0  0  3  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 0  0  2  0  0  3  6  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  1  0  7  0  3  0  0]
 [ 0  0  3  0  1  9  5  0  0]
 [ 2  0  3  0  3  2  6  0  0]
 [ 2  0  0  0  1  1  3  1  0]
 [ 0  0  1  0  0  0  1  0  0]]",49.03047091412743,1.3585352897644043,0.4677758927869615,84.70146449591715,"[[59  0  7  0  0  8  2  0  0]
 [ 0  0  2  0  6  0  1  0  0]
 [ 5  0 22  0  8 11 16  0  0]
 [ 2  0  2  0  2  1  6  0  0]
 [ 2  0  4  0 46  4  2  0  0]
 [ 3  0 10  0  3 18  6  1  0]
 [ 6  0  9  0  5  5 31  1  0]
 [ 2  0  6  0  1  6 22  1  0]
 [ 0  0  4  0  0  0  3  0  0]]"
mfcc,2048,512,512,128,13,41.75824175824176,22.0,1.7336164712905884,0.2862502083740125,63.77364200255924,"[[20  0  0  0  0  0  1  0  0]
 [ 0  0  0  0  3  0  0  0  0]
 [ 4  0  0  0  1  0  6  0  0]
 [ 1  0  0  0  0  0  0  0  0]
 [ 0  0  0  0 10  0  1  0  0]
 [10  0  0  0  5  0  3  0  0]
 [ 4  0  0  0  4  0  8  0  0]
 [ 4  0  0  0  2  0  2  0  0]
 [ 0  0  0  0  1  0  1  0  0]]",35.18005540166205,1.7816829979419708,0.2394279113539426,69.19500993860387,"[[62  0  0  0  2  0 12  0  0]
 [ 1  0  0  0  8  0  0  0  0]
 [18  0  0  0 23  0 21  0  0]
 [ 4  0  0  0  6  0  3  0  0]
 [ 6  0  0  0 47  0  5  0  0]
 [26  0  0  0  8  0  7  0  0]
 [16  0  0  0 23  0 18  0  0]
 [ 9  0  0  0 15  0 14  0  0]
 [ 1  0  0  0  2  0  4  0  0]]"
mfcc,2048,512,2048,256,13,46.15384615384615,96.0,1.6438450813293457,0.4200834307587563,68.28951220181793,"[[19  0  0  0  0  2  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 2  0  4  0  1  3  1  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  4  0  7  0  0  0  0]
 [ 1  0  5  0  2 10  0  0  0]
 [ 2  0  4  0  2  6  2  0  0]
 [ 2  0  1  0  1  1  3  0  0]
 [ 0  0  2  0  0  0  0  0  0]]",48.47645429362881,1.5308755338191986,0.4378840748771712,78.91523587384958,"[[65  0  1  0  0  9  1  0  0]
 [ 0  0  2  0  6  1  0  0  0]
 [10  0 32  0  7 10  3  0  0]
 [ 3  0  3  0  3  2  2  0  0]
 [ 3  0  8  0 43  4  0  0  0]
 [ 9  0  8  0  4 19  1  0  0]
 [ 9  0 19  0  4  9 16  0  0]
 [ 2  0 11  0  5 10 10  0  0]
 [ 0  0  4  0  0  1  2  0  0]]"
mfcc,2048,512,2048,192,13,46.15384615384615,109.0,1.6254725456237793,0.4219268842189548,69.33371635332625,"[[19  0  0  0  0  2  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 4  0  3  0  1  0  3  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  1  0  9  0  1  0  0]
 [ 6  0  3  0  3  5  1  0  0]
 [ 3  0  3  0  3  1  6  0  0]
 [ 3  0  1  0  1  0  3  0  0]
 [ 0  0  1  0  0  0  1  0  0]]",45.983379501385045,1.4758194386959076,0.4067068179037918,81.15785926936913,"[[69  0  0  0  0  2  5  0  0]
 [ 0  0  1  0  6  1  1  0  0]
 [18  0 22  0  8  1 13  0  0]
 [ 2  0  2  0  3  1  5  0  0]
 [ 3  0  5  0 45  3  2  0  0]
 [15  0  4  0  5 10  7  0  0]
 [13  0 14  0  7  3 20  0  0]
 [ 6  0  5  0  5  3 19  0  0]
 [ 0  0  1  0  0  0  6  0  0]]"
mfcc,2048,512,2048,128,20,43.95604395604396,113.0,1.7040928602218628,0.3444300251193307,63.79975312753914,"[[20  0  0  0  0  0  1  0  0]
 [ 0  0  0  0  3  0  0  0  0]
 [ 2  0  6  0  1  0  2  0  0]
 [ 1  0  0  0  0  0  0  0  0]
 [ 0  0  3  0  8  0  0  0  0]
 [ 6  0  4  0  3  0  5  0  0]
 [ 4  0  3  0  3  0  6  0  0]
 [ 3  0  2  0  2  0  1  0  0]
 [ 0  0  2  0  0  0  0  0  0]]",40.443213296398895,1.6710799634456637,0.3200796663196864,73.86884825406386,"[[61  0  5  0  0  0 10  0  0]
 [ 0  0  1  0  6  0  2  0  0]
 [17  0 29  0 13  0  3  0  0]
 [ 3  0  5  0  4  0  1  0  0]
 [ 5  0  4  0 47  0  2  0  0]
 [18  0  6  0  6  0 11  0  0]
 [11  0 21  0 16  0  9  0  0]
 [ 7  0 12  0  9  0 10  0  0]
 [ 1  0  4  0  0  0  2  0  0]]"
mfcc,2048,512,2048,128,5,43.95604395604396,55.0,1.7359144687652588,0.4520176180095208,67.22656344037499,"[[20  0  1  0  0  0  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 3  0  3  0  1  0  4  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  0  0  9  0  2  0  0]
 [10  0  0  0  4  1  3  0  0]
 [ 5  0  1  0  4  0  6  0  0]
 [ 4  0  0  0  1  0  2  1  0]
 [ 0  0  1  0  1  0  0  0  0]]",43.767313019390585,1.486623376607895,0.4325552933206522,82.25454416597108,"[[61  0  6  0  0  1  8  0  0]
 [ 1  0  0  0  7  0  1  0  0]
 [20  0 16  0 16  0 10  0  0]
 [ 4  0  2  0  4  0  3  0  0]
 [ 6  0  0  0 49  0  3  0  0]
 [24  0  1  0  9  4  2  1  0]
 [13  0  7  0 10  0 25  2  0]
 [ 5  0  5  0  6  1 18  3  0]
 [ 1  0  0  0  1  0  5  0  0]]"
mfcc,2048,1024,2048,128,13,46.15384615384615,94.0,1.603648066520691,0.3848804793216543,69.90595064038416,"[[19  0  0  0  0  2  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 2  0  4  0  1  4  0  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  4  0  7  0  0  0  0]
 [ 0  0  4  0  1 12  1  0  0]
 [ 3  0  2  0  3  8  0  0  0]
 [ 2  0  2  0  1  3  0  0  0]
 [ 0  0  1  0  0  1  0  0  0]]",43.767313019390585,1.569729894399643,0.4039868873172865,76.85184159803987,"[[69  0  0  0  0  7  0  0  0]
 [ 0  0  2  0  6  1  0  0  0]
 [13  1 20  0  6 21  1  0  0]
 [ 3  0  2  0  3  4  1  0  0]
 [ 3  0 11  0 39  4  1  0  0]
 [11  0  5  0  4 21  0  0  0]
 [11  0 16  0  6 15  9  0  0]
 [ 3  0  9  0  3 17  6  0  0]
 [ 4  0  0  0  0  3  0  0  0]]"
mfcc,4096,512,2048,128,13,46.15384615384615,105.0,1.6118184328079224,0.4291437404965765,68.4422748640108,"[[18  0  0  0  0  3  0  0  0]
 [ 0  0  0  0  1  0  2  0  0]
 [ 1  0  5  0  1  2  2  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  2  0  8  0  1  0  0]
 [ 0  0  5  0  2  9  2  0  0]
 [ 2  0  4  0  3  4  0  3  0]
 [ 1  0  1  0  1  2  1  2  0]
 [ 0  0  2  0  0  0  0  0  0]]",49.86149584487535,1.343868613243103,0.4753217845649618,84.54937924837931,"[[66  0  5  0  0  5  0  0  0]
 [ 0  0  2  0  6  1  0  0  0]
 [ 6  0 27  0  9 13  7  0  0]
 [ 2  0  3  0  2  1  4  1  0]
 [ 3  0  3  0 48  4  0  0  0]
 [ 6  0  8  0  3 18  2  4  0]
 [ 6  0 18  0  6  9 14  4  0]
 [ 2  0 12  0  1  9  7  7  0]
 [ 0  0  5  0  0  1  1  0  0]]"
mfcc,1024,512,1024,128,13,40.65934065934066,49.0,1.7505192756652832,0.2944529385799369,61.9544180197905,"[[20  0  0  0  0  0  1  0  0]
 [ 0  0  0  0  3  0  0  0  0]
 [ 4  0  0  0  4  0  3  0  0]
 [ 1  0  0  0  0  0  0  0  0]
 [ 0  0  0  0 11  0  0  0  0]
 [10  0  0  0  7  0  1  0  0]
 [ 5  0  0  0  5  0  6  0  0]
 [ 4  0  0  0  3  0  1  0  0]
 [ 0  0  0  0  2  0  0  0  0]]",33.51800554016621,1.7798448204994202,0.2236146237237836,68.68896487289585,"[[62  0  0  0  4  0 10  0  0]
 [ 1  0  0  0  8  0  0  0  0]
 [18  0  0  0 28  0 16  0  0]
 [ 3  0  0  0  8  0  2  0  0]
 [ 6  0  0  0 50  0  2  0  0]
 [22  0  0  0 11  0  8  0  0]
 [16  0  0  0 32  0  9  0  0]
 [ 9  0  0  0 20  0  9  0  0]
 [ 1  0  0  0  4  0  2  0  0]]"
mfcc,2048,512,1024,128,13,43.95604395604396,120.0,1.7494510412216189,0.3464836730249572,62.4675523844324,"[[20  0  1  0  0  0  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 3  0  3  0  2  0  3  0  0]
 [ 1  0  0  0  0  0  0  0  0]
 [ 0  0  1  0 10  0  0  0  0]
 [ 9  0  2  0  6  0  1  0  0]
 [ 4  0  0  0  5  0  7  0  0]
 [ 3  0  0  0  2  0  3  0  0]
 [ 0  0  1  0  1  0  0  0  0]]",37.39612188365651,1.67799311876297,0.2998482794163207,74.34777310255701,"[[60  0  8  0  0  0  8  0  0]
 [ 0  0  0  0  7  0  2  0  0]
 [17  0  9  0 24  0 12  0  0]
 [ 3  0  0  0  6  0  4  0  0]
 [ 6  0  0  0 49  0  3  0  0]
 [22  0  1  0  9  0  9  0  0]
 [12  0  7  0 21  0 17  0  0]
 [ 7  0  3  0 11  0 17  0  0]
 [ 1  0  0  0  1  0  5  0  0]]"
mfcc,2048,512,2048,64,13,45.05494505494506,88.0,1.5973286628723145,0.4376086112632827,71.84593903844896,"[[20  0  0  0  0  1  0  0  0]
 [ 0  2  0  0  1  0  0  0  0]
 [ 3  0  6  0  1  0  1  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  2  0  9  0  0  0  0]
 [ 8  0  3  0  4  3  0  0  0]
 [ 6  0  6  0  3  0  1  0  0]
 [ 3  0  3  0  1  1  0  0  0]
 [ 0  0  2  0  0  0  0  0  0]]",44.875346260387815,1.4950962662696838,0.3936155595824781,80.59952269986019,"[[73  0  3  0  0  0  0  0  0]
 [ 1  0  1  0  7  0  0  0  0]
 [17  0 25  0 14  1  5  0  0]
 [ 2  0  6  0  3  1  1  0  0]
 [ 5  0  4  0 48  1  0  0  0]
 [21  0  8  0  5  6  1  0  0]
 [14  0 20  0  8  4 10  1  0]
 [ 8  0 14  0  6  4  6  0  0]
 [ 2  0  4  0  1  0  0  0  0]]"
mfcc,4096,512,4096,128,13,49.45054945054945,108.0,1.697455644607544,0.465974589744244,69.82956987724994,"[[20  0  0  0  0  1  0  0  0]
 [ 0  0  0  0  1  0  2  0  0]
 [ 3  0  4  0  0  2  1  1  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  2  0  8  0  1  0  0]
 [ 1  0  5  1  0  9  2  0  0]
 [ 3  0  3  0  3  1  3  3  0]
 [ 2  0  1  0  1  1  2  1  0]
 [ 0  0  1  0  0  1  0  0  0]]",57.340720221606645,1.109705537557602,0.5658230239618408,90.65637456635346,"[[72  0  1  0  0  2  0  1  0]
 [ 0  0  1  0  7  0  1  0  0]
 [ 7  0 36  2  4 11  1  1  0]
 [ 1  0  5  2  1  2  1  1  0]
 [ 4  0  1  0 50  3  0  0  0]
 [ 4  0  7  2  2 22  0  4  0]
 [10  0 16  1  6  9 12  3  0]
 [ 5  0  9  0  0  7  5 12  0]
 [ 1  0  2  0  0  1  1  1  1]]"
mfcc,2048,256,2048,128,13,46.15384615384615,119.0,1.598518967628479,0.4479805026761656,71.81302375987323,"[[18  0  1  0  0  2  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 0  0  8  0  1  2  0  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  2  0  9  0  0  0  0]
 [ 0  0 10  0  3  5  0  0  0]
 [ 2  0  6  0  3  3  1  1  0]
 [ 3  1  0  0  1  0  2  1  0]
 [ 0  0  2  0  0  0  0  0  0]]",49.03047091412743,1.4004592895507812,0.4806121319280466,83.29813244937179,"[[61  0 11  0  0  4  0  0  0]
 [ 0  3  2  0  3  0  1  0  0]
 [ 7  1 33  0 10  7  4  0  0]
 [ 2  2  4  0  1  1  3  0  0]
 [ 3  0  5  0 46  4  0  0  0]
 [ 5  2 13  0  3 16  0  2  0]
 [ 6  1 23  0  4  6 15  2  0]
 [ 3  1 13  0  3  7  8  3  0]
 [ 0  0  5  0  0  1  1  0  0]]"
mfcc,2048,512,2048,128,13,47.252747252747255,110.0,1.6315678358078003,0.4388090612210667,68.71769348670301,"[[20  0  0  0  0  1  0  0  0]
 [ 0  0  0  0  2  0  1  0  0]
 [ 3  0  7  0  1  0  0  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  2  0  9  0  0  0  0]
 [ 7  0  4  0  3  4  0  0  0]
 [ 4  0  4  0  4  1  3  0  0]
 [ 3  0  0  0  2  0  3  0  0]
 [ 0  0  1  0  1  0  0  0  0]]",45.15235457063712,1.5061266124248505,0.3911452392314614,79.80321310943407,"[[67  0  8  0  0  1  0  0  0]
 [ 0  0  2  0  7  0  0  0  0]
 [17  0 22  0 15  1  7  0  0]
 [ 2  0  4  0  3  1  3  0  0]
 [ 4  0  2  0 50  2  0  0  0]
 [16  0  8  0  7  7  3  0  0]
 [ 9  0 14  0 11  6 17  0  0]
 [ 6  0  9  0  7  3 13  0  0]
 [ 0  0  4  0  1  1  1  0  0]]"
mfcc,4096,512,512,128,13,40.65934065934066,88.0,1.682544469833374,0.2665798158985535,66.38406645783674,"[[20  0  1  0  0  0  0  0  0]
 [ 0  0  0  0  3  0  0  0  0]
 [ 3  0  7  0  1  0  0  0  0]
 [ 1  0  0  0  0  0  0  0  0]
 [ 0  0  1  0 10  0  0  0  0]
 [ 9  0  4  0  4  0  1  0  0]
 [ 4  0  9  0  3  0  0  0  0]
 [ 3  0  3  0  2  0  0  0  0]
 [ 0  0  1  0  1  0  0  0  0]]",36.011080332409975,1.6860302686691284,0.2542959280678457,73.98251381782205,"[[61  0 15  0  0  0  0  0  0]
 [ 0  0  1  0  8  0  0  0  0]
 [18  0 23  0 20  0  1  0  0]
 [ 3  0  3  0  6  0  1  0  0]
 [ 5  0  4  0 46  0  3  0  0]
 [22  0 12  0  7  0  0  0  0]
 [14  0 23  0 20  0  0  0  0]
 [ 9  0 14  0 15  0  0  0  0]
 [ 1  0  4  0  1  0  1  0  0]]"
mfcc,512,512,512,128,13,40.65934065934066,15.0,1.8729387521743772,0.3867910601053696,62.56510185198058,"[[20  0  1  0  0  0  0  0  0]
 [ 0  0  0  0  3  0  0  0  0]
 [ 3  0  5  0  3  0  0  0  0]
 [ 1  0  0  0  0  0  0  0  0]
 [ 0  0  0  0 11  0  0  0  0]
 [ 7  0  4  0  7  0  0  0  0]
 [ 4  0  6  0  5  0  1  0  0]
 [ 4  0  1  0  3  0  0  0  0]
 [ 0  0  0  0  2  0  0  0  0]]",32.96398891966759,1.9104372560977936,0.2302761746349017,66.83943790703597,"[[56  0 13  0  5  0  2  0  0]
 [ 1  0  0  0  8  0  0  0  0]
 [18  0 15  0 26  0  3  0  0]
 [ 3  0  4  0  6  0  0  0  0]
 [ 5  0  5  0 48  0  0  0  0]
 [25  0  7  0  9  0  0  0  0]
 [13  0 16  0 28  0  0  0  0]
 [ 7  0 12  0 18  0  1  0  0]
 [ 1  0  2  0  4  0  0  0  0]]"
mfcc,2048,512,2048,128,9,48.35164835164835,51.0,1.664656639099121,0.4473537110475932,67.60960497567135,"[[19  0  0  0  0  2  0  0  0]
 [ 0  0  0  0  3  0  0  0  0]
 [ 2  0  6  0  1  1  1  0  0]
 [ 0  0  0  0  0  1  0  0  0]
 [ 0  0  2  0  9  0  0  0  0]
 [ 5  0  3  0  5  3  2  0  0]
 [ 3  0  2  0  4  0  7  0  0]
 [ 3  0  1  0  2  0  2  0  0]
 [ 0  0  1  0  1  0  0  0  0]]",42.38227146814405,1.607461929321289,0.3800916829175788,77.42932011292285,"[[60  0  8  0  0  4  4  0  0]
 [ 1  0  1  0  7  0  0  0  0]
 [16  0 20  0 21  0  5  0  0]
 [ 2  0  5  0  4  0  2  0  0]
 [ 3  0  1  0 50  0  4  0  0]
 [14  0  5  0  7  8  7  0  0]
 [ 9  0 14  0 18  1 15  0  0]
 [ 5  0 10  0 10  1 12  0  0]
 [ 0  0  2  0  1  0  4  0  0]]"
cqt,0,2048,0,0,0,46.15384615384615,127.0,3.906492551167806,0.4751462325171084,69.37185853084371,N/A,46.15384615384615,3.906492551167806,0.4751462325171084,69.37185853084371,N/A
cqt,0,256,0,0,0,49.45054945054945,53.0,1.861786882082621,0.4911064878248259,73.3235846351016,N/A,49.45054945054945,1.861786882082621,0.4911064878248259,73.3235846351016,N/A
cqt,0,1024,0,0,0,48.35164835164835,48.0,1.6055173476537068,0.5130465595854451,75.47497755882013,N/A,48.35164835164835,1.6055173476537068,0.5130465595854451,75.47497755882013,N/A
cqt,0,512,0,0,0,43.95604395604396,24.0,1.6007819175720217,0.4535019915733794,69.53745690344402,N/A,43.95604395604396,1.6007819175720217,0.4535019915733794,69.53745690344402,N/A
